loan_amount,interest_rate,tenure_months,borrower_income,credit_score,default,risk_segment
458135.2645696268,10.92791422734086,24,121655.77298330644,610.3983949613219,0,Subprime
366185.4522680167,13.160568972868981,24,147604.7158929752,696.9646876678946,0,Prime
707980.9374792153,11.106386615269425,24,66091.35874589266,666.140883872557,0,Subprime
378876.89205262717,15.517896660367596,36,74987.14263329351,623.7264894538158,0,Subprime
865201.9427093873,11.81518339278016,12,105269.44493591994,621.5588443449851,0,Subprime
635585.1742678538,20.49516820341981,36,58783.66762310831,756.66356447348,0,Low Risk
402417.71837085945,17.57164578303079,36,105947.2498274743,626.9246263177942,0,Subprime
931461.6426531007,14.637722091896645,48,79373.92210813363,568.3320543427122,1,High Risk
378857.01539933233,17.080958789959197,48,27687.80891150111,581.6099500593823,0,Subprime
648419.0744018614,17.317701273071926,36,40986.99258884916,703.5920908545293,0,Prime
559858.5160812984,12.30815753582527,60,69864.37798247625,830.5217960969962,0,Low Risk
760348.2578797597,11.551348266374106,48,116688.45664372537,608.0813853361612,0,Subprime
812302.2393453706,14.234429188908942,36,53223.96204833065,821.8900420285411,0,Low Risk
506400.8298131533,16.584908373493832,12,63976.981960761055,649.132738595214,0,Subprime
349316.4259307633,14.417181195960254,60,86333.72680347793,627.6150216016292,0,Subprime
591994.4285878233,9.269010553427009,24,29937.051318169768,577.1778342694598,1,High Risk
364456.9260495788,11.591526668147473,36,88956.59843172942,634.158895980068,0,Subprime
902677.4495053246,13.778081409216865,36,33687.797417026944,589.5087487878369,1,Subprime
527307.0662165475,13.773003187022509,60,97015.52628385359,583.0895340791453,0,Subprime
426935.6897375783,19.917626530369425,48,55736.65753287816,517.835978591547,1,High Risk
536936.0611729816,9.842036172803006,48,51738.52579355554,791.289334771969,0,Low Risk
230574.7420940607,15.516767725507624,48,88183.89873595382,735.1508753227183,0,Prime
305677.1922978697,18.46733932498487,24,103819.71528503197,671.7280294097995,0,Prime
740082.7815888851,20.814349236268388,60,91287.79568171561,638.4787230652735,0,Subprime
368621.14420572086,12.786807730448116,60,86229.30499551068,649.5535761786563,0,Subprime
290617.8034636121,15.4742883581606,48,86654.06628251691,587.8472856886102,0,Subprime
607330.5505054572,15.70928107159594,48,91469.65663284984,559.2918800012347,1,High Risk
737140.8309325994,14.586445194659872,12,93441.08588145513,707.3931290584726,0,Prime
643790.6621330134,13.703464396282081,12,68171.56849799141,629.0221843926192,0,Subprime
699209.5371611633,15.307926168500138,36,99635.0884634222,676.0588570423113,0,Prime
348640.98228610784,6.403261744340944,36,56054.29324456399,517.004882910145,0,High Risk
215637.86665163125,16.046208470187892,60,112741.79790864124,624.7656958420264,0,Subprime
800266.7303910974,14.378533710985902,60,103473.30946365447,557.7312156450042,1,High Risk
435464.03223157284,13.332575309665204,24,145427.03013754124,688.7244601875949,0,Prime
449833.3967089905,20.140586587158673,24,95415.4535391671,729.6222282061749,0,Prime
765638.8283698116,11.975197943628343,12,107272.9905964277,766.7759511371055,0,Low Risk
611246.001880132,12.790772032804908,36,33183.85135962188,599.6816213643314,1,Subprime
591177.5544163216,19.974659906614203,12,108250.90226917168,559.7680726374105,1,High Risk
933000.4689802169,11.503816085450431,12,115293.68067092792,616.5125113622186,0,Subprime
371296.3539239714,12.349654151190384,36,125141.63880165353,594.054966238903,0,Subprime
685568.0256162474,13.55892372970745,24,83613.99057024498,684.498670091715,0,Prime
511402.6249794169,16.522203446388648,36,69743.1987167597,537.7774166299279,0,High Risk
553718.4557726514,14.62340752205994,48,47314.556741701366,509.6483950175408,1,High Risk
805693.6852825063,10.122123958543213,48,50058.92114398883,622.28413621141,0,Subprime
601567.1512579247,12.40349431061843,48,79231.79976332851,708.1204851519539,0,Prime
607659.2158099266,12.177936700363366,60,27456.860083885047,567.8034647127504,1,High Risk
714501.4674619604,13.768336864330863,24,56953.44175756103,717.9290636485127,0,Prime
427009.45409142296,15.277530975889487,24,82685.66152281954,679.2270187221548,0,Prime
332158.0665321987,15.254617267663916,60,82016.10358130634,773.7436469391499,0,Low Risk
291038.1611957933,8.671964737854793,12,50918.1873988751,585.8196266850329,0,Subprime
106728.68212479964,17.19182296268257,48,42984.10068624089,521.482250656251,0,High Risk
911241.4259880644,14.75770653798987,48,47464.626308419494,697.8833408172087,0,Prime
279358.3268556634,18.15359614278172,12,73374.4352358539,672.3899630275808,0,Prime
455749.2752828456,15.332594981872015,36,143893.91429249797,666.1998405755616,0,Subprime
444637.34002221585,17.303968873207285,36,111810.17258201816,566.1737836596574,1,High Risk
561481.3395618201,15.39963593435038,24,86425.83211652724,712.0120485860531,0,Prime
663147.4425078593,18.038677268608247,60,96616.72296031106,599.3259354339943,0,Subprime
672094.697671949,15.566751908053336,24,110475.94621640425,666.1648382941306,0,Subprime
383384.5122862123,13.706254260671288,36,100268.55952786971,613.2345510599247,0,Subprime
466575.6572427177,20.817304161340644,12,70753.70079718229,678.3505272227468,0,Prime
556515.9900976599,16.667111366839677,24,54632.353802853846,554.3895638948009,0,High Risk
450261.7747632906,15.72123326301324,48,76241.77487823387,689.9742645796795,0,Prime
821469.1152039985,10.171086750384992,48,110127.25000735762,702.6071407619154,0,Prime
598194.9903276502,10.135077147609387,12,71888.26473667278,659.2782526626157,0,Subprime
646975.5572099634,14.87814644642556,36,46859.73112587051,781.5117380161355,0,Low Risk
632576.2537334826,14.436563593304722,48,28296.56021677032,666.5728256649904,0,Subprime
734694.771497065,12.157632304975051,48,76369.07714965366,723.5003008029335,0,Prime
536204.3117407414,14.42294809883618,60,49230.732723864756,657.3933438239238,0,Subprime
240633.6104088307,18.765880784130786,24,66904.52340871198,716.3519091203777,0,Prime
579937.5903505284,16.086207423650897,36,123686.97586559964,527.335654747086,0,High Risk
369728.6212416342,10.576974470741785,24,78384.50866259179,652.6355837900069,0,Subprime
394276.66365004866,13.665473518571169,36,57486.17675753667,559.845170976131,0,High Risk
617272.8037510186,11.585100557442317,48,89262.53842975607,661.2341756489428,0,Subprime
747656.6142867272,12.836900250774317,60,137628.6400124075,680.7354168008059,0,Prime
504254.3153472123,12.759153003111072,24,76379.11254778923,714.5998090436683,0,Prime
561766.6025197927,12.567063252187985,48,15000.0,689.1927941124464,0,Prime
840442.9889270476,10.234593884079816,36,99502.2972957794,623.0517628178287,0,Subprime
548150.6358977137,13.617035955445429,24,90392.90182780511,589.7123609311352,0,Subprime
1020336.622836079,12.31817708945807,24,82703.67066487178,462.598120020667,0,High Risk
613101.9291263089,5.211653929993195,48,73424.68224017097,655.5082062280442,0,Subprime
147847.44816883648,20.15891607350499,24,55781.83475345654,741.0289371447227,0,Low Risk
650668.3242209065,17.266308962650015,60,125449.2267180157,658.6714773318556,0,Subprime
576231.6769765555,12.871097825225013,60,24850.719958728572,643.2198647017431,0,Subprime
757950.5508165491,14.056457149221796,48,70731.16757564782,661.4445830839528,0,Subprime
634636.2702539917,10.485036958047314,36,70029.79485242382,618.9832480045523,0,Subprime
472308.8032032452,19.087168633432597,48,105603.2540719158,665.5974308672444,1,Subprime
255140.35274212685,19.691866084319336,60,117069.81936151232,617.6029070949927,0,Subprime
458195.34854279493,14.470081184739573,12,73197.98569917522,578.0894880782735,0,High Risk
329895.90915813996,17.070591932556034,12,85788.9755680606,643.9761124286467,0,Subprime
383895.3100390555,14.525860336801772,24,88339.60443431717,642.2317647508266,0,Subprime
617715.6808841219,9.989823683372208,24,111599.78718228752,800.013606970103,0,Low Risk
833980.9008702813,12.764529893109028,12,110981.91342089194,585.5448005598311,0,Subprime
578934.3059645962,14.395783900315871,60,63847.59366503207,637.2446636785597,0,Subprime
260823.38759296312,12.636356843769667,24,93137.04204308931,629.4667738910783,0,Subprime
588920.5336440281,13.344040167694892,48,91497.55377418592,614.1853733935648,0,Subprime
739326.2973291302,13.725801327472656,48,76522.70159450393,691.0484191285321,0,Prime
378043.41913612356,13.757364506403617,60,91213.45202096479,829.0370414259374,0,Low Risk
473196.56666541647,14.15677547149245,24,80605.63285628676,624.3338242663513,0,Subprime
502937.6389458394,10.818184800810197,48,84736.71797343458,691.271559329563,0,Prime
343020.337383552,11.848951552616192,24,39319.81064862503,497.0102407242231,1,High Risk
629656.0867687718,10.146247202900092,24,52461.158837941126,618.5176376012774,0,Subprime
475810.3702784437,16.933446649058602,48,104532.66528719573,774.419291168976,0,Low Risk
583906.4887814056,7.683059174479027,12,43682.36369542644,645.6015685241615,0,Subprime
322501.56443957996,17.460771029950777,48,94103.27627587081,690.1872012007433,0,Prime
412508.3399353179,18.15904819178853,60,77557.22056923647,600.1799091096649,0,Subprime
644476.2715655542,13.093458239052136,36,110919.64187989493,670.6045753485172,0,Prime
425433.36958164664,6.190588736518104,48,99464.01626290056,780.6220997428866,0,Low Risk
845392.7702466811,12.916068314098128,24,66401.62488629494,557.1933630184718,0,High Risk
420072.76287707954,13.807447516133543,24,73302.5495638535,824.9234004140632,0,Low Risk
544936.9451503772,10.96820534021326,48,20433.86556319744,526.3244654484766,1,High Risk
686518.166374618,12.454344818575272,36,76088.05654421814,611.1598525211593,0,Subprime
216326.85341339366,18.590585596590053,48,41895.53772187429,583.1266252176332,0,Subprime
147838.23760384484,15.994781486905223,36,73438.80925974331,628.2031214586206,0,Subprime
194868.73708598106,11.2263076568657,36,60862.45298132391,582.087769974074,0,Subprime
752516.8206854365,9.207202491213703,60,53701.12394331557,576.0224269205642,0,High Risk
389628.3708215107,13.018948047170687,24,115631.73536360642,555.0602715590703,0,High Risk
1011639.8571336505,13.359629661948686,24,41713.67308978838,701.5242902844976,0,Prime
387150.4802685223,15.488597562089948,36,51108.046597644636,630.9633603247536,0,Subprime
536910.2606394074,12.394049862297024,24,59053.66869829761,610.0391664240394,0,Subprime
808421.9905135751,15.534498726085584,12,65566.45823388227,672.5805528465729,0,Prime
901218.5776318246,19.805462120180685,36,53696.64465585367,530.4291591127552,1,High Risk
912300.7153272796,16.446503067332788,24,69225.54523081123,674.5098035173077,0,Prime
741673.2461186284,13.855734478007681,12,89064.62950456594,642.4984479183004,0,Subprime
704812.5051622925,13.450548586840116,60,100095.76274086897,644.9569735976618,0,Subprime
618505.3898402366,12.929980597460386,24,98639.23872230758,691.5333400725556,0,Prime
655672.2152333276,17.541922737356433,12,22753.922650068067,781.4819207034793,0,Low Risk
389762.85673429334,12.118059662146091,48,91405.87680534311,675.8379793563887,0,Prime
336360.2233155386,14.135668126999947,48,93256.9547813938,634.0100393756175,0,Subprime
499325.1085178096,14.153593705643257,12,60128.025688664726,555.3884489939253,1,High Risk
465963.0754950143,12.494647421565404,36,130030.52618921417,458.7345659492979,0,High Risk
409354.390134545,9.882603356347698,36,112629.98695443761,660.230733373029,0,Subprime
639277.489491343,14.968923510853005,24,74509.26850576866,549.2293327855306,1,High Risk
691061.0417141021,13.816988084433849,48,62120.95084195302,446.7789236598283,0,High Risk
517681.37725836947,15.50072140830971,36,129543.33382828877,621.9303661520594,0,Subprime
795506.0162110524,12.3991990806825,36,79429.58786421636,669.1585388609502,0,Subprime
271662.177173299,17.662463896439142,48,82551.11172981221,709.5443053228753,0,Prime
461268.1081440564,11.369678656364465,60,82173.69791377548,734.9000570883618,0,Prime
356635.535879439,19.13612085205368,36,149093.1341364794,720.0569730876039,0,Prime
126692.67658538802,8.757090470515216,12,73504.54207678881,722.2060023683254,0,Prime
483463.86283146014,15.304310193670673,24,79290.7406960355,532.5543989929077,0,High Risk
475650.4983233433,15.42629204757987,36,55068.120110034215,638.0323490074594,0,Subprime
802689.9486484262,11.613328796177353,36,68315.01673209081,696.3868453275691,0,Prime
626162.3369109555,15.273181813583038,60,49058.23417140505,653.7099692116241,0,Subprime
295162.635134159,17.838556009280477,12,55678.00240900634,637.5880578734,0,Subprime
870818.5132668377,7.349543481937807,24,25701.450265768086,652.2472015929847,0,Subprime
744206.7391050706,15.508234422472444,36,106445.73712936304,669.642719856732,0,Subprime
616419.5406937231,6.520187539009767,24,84702.3901275774,643.8485035651471,0,Subprime
454703.1802300336,11.103005589430376,48,87173.27876842461,582.2976514072747,0,Subprime
308112.15265530406,18.887499094702836,36,78426.85080401394,513.77407142899,1,High Risk
425558.6447857894,12.254653899823838,36,82152.98052552028,633.6778270823006,0,Subprime
717749.7239408372,10.478360106773081,48,128574.17213751312,654.598620344422,0,Subprime
876917.2611869217,13.406186813045954,60,56936.81624495778,653.7263665180753,0,Subprime
808648.7056544379,20.203719014490655,36,88350.70394837548,726.2336850865769,1,Prime
402230.11564274516,8.50495325838192,24,88189.73428475026,740.4485040818341,0,Low Risk
276076.51334219775,10.846070265081966,12,114259.67685187273,641.6781756984606,0,Subprime
528177.2493822408,18.49229504953888,24,93159.64437661253,642.2508130802553,0,Subprime
146312.12688742968,19.573107030613198,60,94667.56534482051,695.850287965652,0,Prime
564633.5428369563,13.689706327129148,12,42251.91288380431,684.123870361438,0,Prime
470479.48274026625,10.282841892420073,24,55732.92944885055,614.5953438558932,0,Subprime
406792.69962635153,20.287530505427476,24,44993.347878092216,702.7211068911021,0,Prime
181059.3865466409,18.783327175247592,48,15000.0,638.2900472840414,1,Subprime
602720.0213139433,16.0368409632867,60,91915.98008322914,639.9911409039818,0,Subprime
393459.83206761774,11.56279295318774,48,72151.13480275961,684.6891036070913,0,Prime
266016.6328579424,13.85291197748589,12,91972.15065739078,625.9066704205395,0,Subprime
50000.0,13.518919756865508,48,81064.67841606501,657.5738005992002,0,Subprime
494497.01898987277,14.992553913846733,60,87213.08945610828,673.8035445153239,0,Prime
854450.3193339489,18.353004314394006,36,120143.46235315106,715.3742847572968,0,Prime
832251.842909574,16.63825112341221,36,80218.8526782786,709.8512464220221,0,Prime
408580.7486827456,10.767871769045726,12,100069.6765431148,671.3635581414663,0,Prime
379557.5879276439,18.129489350058613,36,70932.68941897772,441.29850124478486,1,High Risk
593754.8512150047,14.939396420039467,48,104743.64360036775,669.4680655776962,0,Subprime
300322.9121623417,16.061197387576748,12,42810.87035840658,681.8308743156729,0,Prime
560358.3799638932,18.399622577835807,60,24873.31395500141,698.0743077704302,1,Prime
653216.055676938,10.665259251459347,12,143199.81414993308,573.5180029814361,0,High Risk
745386.6447768615,13.89252326388061,12,135089.12456939733,480.2339158064086,1,High Risk
479969.18470400944,12.405636345922355,24,21634.565106608636,714.4936008626934,0,Prime
459265.24996460683,9.296421723903633,24,78916.60022071168,552.0378725229634,0,High Risk
324403.4826486878,15.040129932814759,12,84497.49029235926,747.7735635454253,0,Low Risk
334623.929192028,21.534669654753273,36,101689.14745905166,603.7078491352936,0,Subprime
454704.22161969467,8.479766766482742,24,132176.26689653698,567.8261633318477,0,High Risk
573473.1013632356,13.90315816685159,60,48157.692439426464,677.9697578028789,0,Prime
682716.9252466499,15.92162880522432,48,49769.54523453656,699.2940868003509,0,Prime
339364.20986393106,14.369234604968543,24,79964.86471426359,694.5262417660463,0,Prime
798537.7137919043,13.66061584245278,12,51092.65898343586,690.1288324748729,0,Prime
445775.2797914862,10.102350909662526,36,15000.0,593.3767754197361,0,Subprime
495726.5411303128,14.69836022882049,48,73182.79805675328,527.8472162970244,0,High Risk
350557.6641704353,11.72970806895222,24,105726.31721470071,618.8268483760706,0,Subprime
50000.0,7.4302348850643405,36,79385.97843384044,558.3433769587609,0,High Risk
676809.0792722099,17.583776661541194,36,98721.35777449407,684.6038947919549,0,Prime
647368.7794184866,16.87515745952613,36,94430.18611862756,719.9398248653664,0,Prime
443734.4885763573,14.15498293055324,12,49190.431238240955,663.8157320095042,0,Subprime
513398.1434449744,14.687224064617109,60,82040.64633137165,649.9244148448468,0,Subprime
603187.8435408198,17.222954038146685,36,34245.180528829704,625.1653937190614,1,Subprime
187490.82862269145,14.673018970334248,48,64642.68015544387,728.4279415631037,0,Prime
394189.46453074104,16.712052664283945,24,81513.59553355798,503.5625009084533,0,High Risk
658852.9359243654,13.10755339737845,48,79965.42001135783,553.5079168002541,0,High Risk
249142.11536615013,17.93595121572184,12,41271.95369568287,796.1386642186869,0,Low Risk
558711.5864333259,14.96235717779805,12,47330.13541383341,549.6032503357067,0,High Risk
228683.639075319,14.582155830817623,48,88728.78888973687,692.4829465976062,0,Prime
593285.9964867053,10.189816733863903,60,104821.80305909902,708.9432086653536,0,Prime
492871.7035405033,14.860867562905126,12,73790.97519530308,495.8999143054669,0,High Risk
176973.63681889809,11.504135247516647,12,72289.19962240338,511.25616990906684,0,High Risk
732947.8708914343,12.085151820414517,48,107938.28000008766,751.177147247752,0,Low Risk
353081.68464039016,11.553873115051637,12,56838.01657918208,572.1645067796208,1,High Risk
337949.5125971238,10.801295204302324,60,131810.88698312352,574.3494704188143,0,High Risk
540113.8394461885,20.374314209050887,60,39641.81886050754,608.3299081320706,1,Subprime
729727.469885743,17.99401718596521,60,111454.88994466382,572.3614365456546,1,High Risk
296835.6362043206,19.761102506432785,24,96175.03532459172,692.1014142942263,0,Prime
512335.9699695943,10.331314941333307,60,152303.61567185575,555.4369952754528,0,High Risk
585763.3000661146,14.213761249732677,60,46364.92038853677,492.7391577514022,1,High Risk
638621.1214526289,10.119477124387712,24,15000.0,742.5085213752627,1,Low Risk
535288.311055445,11.912915368408807,36,117483.39101886173,559.3671387045623,0,High Risk
426594.43218333554,11.245619049750275,12,35859.99478040646,589.8384986666456,0,Subprime
334481.95587025606,17.718752019324683,60,98473.29476414264,716.3886347697963,0,Prime
517228.77660927497,12.81131096569472,12,115464.53241881772,655.6195110737291,0,Subprime
285572.1976028786,17.205138001082048,48,91392.82294153256,738.9873006888267,0,Prime
50000.0,15.812362668765553,12,86965.4265950658,717.6113683989387,0,Prime
587311.9608315335,20.910916256314366,24,92028.20104420834,613.7255483473234,0,Subprime
680786.968217239,9.561667330580828,12,105122.65680114034,731.7535905988814,0,Prime
50000.0,17.777699719360395,12,97612.05454289053,663.4218518234445,0,Subprime
298053.8590580125,17.439322611202183,12,43502.48579626534,602.1289673047725,0,Subprime
623830.8522010396,11.079863485918896,36,134749.99165547552,673.2321298374811,0,Prime
911499.0939423398,17.02140000941948,36,81533.24104630706,545.2429984126005,0,High Risk
504158.7415350816,15.008434889078686,48,95550.24759438513,716.7078161980312,0,Prime
354399.4117541731,13.317571220139776,24,101329.67052580588,706.3295030678245,0,Prime
463420.71177903196,11.528193539084,12,114677.83405643856,659.6286753187069,0,Subprime
774975.283829637,11.842671645652443,12,111563.20467423907,496.5381580076815,1,High Risk
370807.16417509294,20.14943628735778,12,83952.10479342476,742.3523829694759,0,Low Risk
340161.5986699493,14.002048456872448,12,82023.99453754371,684.9674147405967,0,Prime
403451.2955635935,16.346390004594376,36,92258.32948906689,648.1633322497692,0,Subprime
309334.27834825753,11.627301854997341,48,113001.830178604,635.5466816656767,0,Subprime
524534.0631989591,11.660441161335083,60,46621.34945501347,607.0624618155517,0,Subprime
824935.6916939121,17.245954427749826,24,99322.8626672588,622.4423389983903,0,Subprime
564615.8546232058,9.951271365345404,12,53410.32185012006,711.5373354316112,0,Prime
449529.2995747425,12.754358696284186,48,135536.4057500441,608.6619165688784,0,Subprime
441637.74621689116,14.102082233216697,60,91019.42503953433,628.055828576287,0,Subprime
187361.83826066856,14.334117805520158,48,67519.17276047396,639.7925378954529,0,Subprime
676621.9554294317,13.46272014495153,36,92861.49805006688,641.9842191023951,0,Subprime
484432.5605974396,15.18745934328777,60,80276.04973059359,600.5750467018917,0,Subprime
463904.0172818749,16.078567267453433,48,75194.39113002717,636.3840444897282,0,Subprime
1138621.5135689722,16.20391263637799,36,25723.242307767483,677.4651156720923,0,Prime
559750.5816731373,11.04258857399652,48,49274.20990466855,577.6156320159042,0,High Risk
349641.7899809631,13.147534706213609,48,75786.40701552457,636.754350617443,0,Subprime
414728.4807588913,17.584288585630812,60,29349.37580958791,804.478736569688,0,Low Risk
729689.1418393509,16.683941562721618,36,62384.71107927138,644.9484527836206,0,Subprime
522654.0821075529,9.88142164555681,12,65003.75711638924,575.5661564110417,0,High Risk
212344.40433652664,15.054439701056605,24,56616.72119786205,566.2070546165721,0,High Risk
683845.7869150407,8.06532425187557,60,103170.64440993922,548.7843942373846,0,High Risk
366371.18289220124,14.14080470618111,36,53594.92044205585,780.1693249337806,0,Low Risk
874659.5552435091,19.69330105023793,48,82652.26436229692,730.6417911773076,0,Prime
716009.6131429297,11.156321848193041,36,69405.08123028275,546.8299946060629,0,High Risk
410535.6208682498,11.497030863525254,24,76436.08210603596,667.0965035470592,0,Subprime
756203.2723470225,16.29208934471858,24,128192.02257953394,747.9868846962327,0,Low Risk
513571.1021054807,9.371595454371063,12,85390.59055499524,646.7625510874024,0,Subprime
670554.7350244438,12.101734910344883,12,91190.98674578864,610.6708797817652,0,Subprime
596946.563458895,15.789323412745258,24,57037.487383607964,829.2719718782682,0,Low Risk
330728.66900182527,12.09714245693179,60,98784.49031886912,497.5724141072917,0,High Risk
371290.03353650763,13.292090038367085,60,97519.09720543503,850.0,0,Low Risk
705992.1635162323,16.232557130945104,48,94628.26001116134,654.7999367085205,0,Subprime
433044.9335786918,15.264638250609684,12,43724.69546352045,753.2344104235614,0,Low Risk
419270.30735160067,14.800455188886206,48,62442.58346095719,553.950945657414,0,High Risk
308975.48413012945,12.982633162189885,12,123007.40190704874,591.9532561560551,0,Subprime
584719.8131186923,15.110183345806867,24,59367.666029381915,563.6034605824159,0,High Risk
912504.983848629,13.62880195970073,60,127099.64077263892,641.91750567927,0,Subprime
286493.4171491454,15.373416829777355,60,63608.102688487794,674.6180912087009,0,Prime
504843.8913345516,12.509203924646066,24,84446.48462158468,735.3441597282098,0,Prime
782444.1110830859,13.452293076861377,48,74384.92297227608,513.0835521304984,0,High Risk
484071.72175085696,11.030126622343959,48,54655.84153455008,662.5507150193671,0,Subprime
590474.3592499468,13.894977169981292,36,55087.730612909494,721.5927094359447,0,Prime
287521.29437062406,11.566997409113466,12,58872.709805307946,736.5748776931464,0,Prime
585661.4194415298,10.65786064951402,48,84441.92844348725,614.7584574701258,0,Subprime
462571.1469990902,14.775983443566165,24,106712.52571985812,615.7539042109509,0,Subprime
697145.9991359726,14.638219327572981,48,82494.69958141987,642.6380368131883,0,Subprime
737477.2103129502,16.348621204845717,60,78998.65290363351,664.8842163528205,0,Subprime
1017912.7284037228,12.706623291274703,12,116311.3416602689,754.207824929993,0,Low Risk
615926.6346427151,15.224158540510267,36,81240.1453089894,553.1923498034389,0,High Risk
565159.2633164333,15.652392716820989,12,63714.09184665959,587.0997021114761,0,Subprime
538876.8603154672,15.334321423494785,60,50067.76764089601,543.4870951483654,1,High Risk
429366.74143786234,11.523038951593573,60,118113.41850975853,684.2203268030676,0,Prime
567696.7686923383,14.448090446813566,60,70118.07469513093,738.1094553809105,0,Prime
440919.71797219414,15.092420888163984,60,62642.786168783954,536.3226596503777,0,High Risk
533692.1952539228,14.021535400723826,24,60048.703292818216,657.0962645516963,0,Subprime
763519.507121592,7.7405670248867455,36,116425.71666463185,732.320259198253,0,Prime
298691.4869440718,14.48146887192044,60,62810.780201953254,712.7637442362426,0,Prime
727975.7122258091,20.637593118191727,60,109713.88273025281,711.8203086292126,0,Prime
763423.0134679731,12.919882193729052,48,73087.76268771592,554.8099661685401,0,High Risk
476386.29460178426,11.815768706434037,36,43748.590069192294,711.5547528734508,0,Prime
75629.0201982811,15.120045679134195,12,70025.24918540298,635.1259585851991,0,Subprime
378435.6025811135,14.937134631399715,36,79016.20596656179,735.6129451643424,0,Prime
759398.9093122219,17.578205496249243,36,76544.87621685951,685.9333244187786,0,Prime
495426.3875402236,10.226395532273337,36,75800.48891371595,584.7599389352255,0,Subprime
300139.5535410178,16.194140757724977,60,70341.65170484543,672.3049564443605,0,Prime
399045.0157543565,15.77126618375439,60,56449.701208921135,715.481284836193,0,Prime
668124.0053009107,13.573560389178361,24,80322.1269132258,609.4908744737465,0,Subprime
609346.7136402759,15.01606195376507,12,96228.45262183777,660.3041593696757,0,Subprime
452213.5801660611,17.08837244479507,48,36122.127182008626,543.0712338440815,1,High Risk
426635.1176370625,16.61694614008535,36,118971.86654156621,693.9225547704543,0,Prime
421648.3701912356,10.570942063778814,12,15000.0,645.4989029099161,1,Subprime
315517.9631002995,16.460474560266455,12,82257.45724299048,723.1269114103623,0,Prime
823075.1378938884,13.805934184902444,24,93982.60806420275,691.6693444701904,0,Prime
435535.906157732,14.218622294046547,48,61899.41570314928,617.4261444849427,0,Subprime
743431.7041650993,14.219590973005083,36,16224.956870882575,582.2904889319568,0,Subprime
804263.2103844902,13.549271033605221,48,77098.27699723857,563.8879866139453,0,High Risk
699662.1796295921,17.575122491321196,24,85090.87773810301,609.4062400440995,0,Subprime
413675.93745639035,13.748846120452363,60,45538.437962714015,720.9677362228606,0,Prime
580746.0180673219,10.641361614850494,12,55095.99768258622,509.4986117036816,0,High Risk
495160.87872181676,12.819410432090814,36,108881.36288191352,567.1420177888856,0,High Risk
319259.62785397435,14.536084150431426,60,83530.45279105328,718.7199541325633,0,Prime
564871.8563443206,17.68764435289115,24,34739.690322120776,756.3161815801133,1,Low Risk
264192.04176803946,15.8092840548465,48,93494.89753265394,571.3473053421021,0,High Risk
737535.8776923127,11.448394163758868,12,52084.43504064896,566.2552741774746,1,High Risk
407076.5405403214,21.455569750036673,36,56757.12701520056,762.5728191657523,0,Low Risk
540231.9311745679,14.794325932933939,60,85929.72178042393,640.1124464346095,0,Subprime
556657.5743092285,17.826172213997044,60,83134.70082857406,578.4366096698276,1,High Risk
448219.0052591845,13.544856699268312,12,67921.80376523505,733.5694311510896,0,Prime
617338.760295055,15.600077734116349,48,64873.718762544406,690.2784637283199,0,Prime
405019.2686754951,16.518405513555216,24,72476.02883825164,708.9323221308243,0,Prime
674259.4594914488,17.654584135262766,48,56582.195207821016,582.6048334592256,0,Subprime
230804.06395065028,17.172104916134675,48,112670.36755332627,679.9860272863443,0,Prime
525275.9159092824,16.616591000218932,48,32924.18902974603,749.7028928738528,0,Low Risk
887785.7998116569,13.054739806417674,12,72773.64216280024,701.2635488518575,0,Prime
299933.73507888505,12.284761874131815,12,36217.84779864353,723.5895934682471,1,Prime
364451.0058950297,14.997822530972593,24,108080.05241835566,762.2514039970322,0,Low Risk
602781.569931783,16.79938421702321,48,72730.68998039076,684.2135775804284,0,Prime
535916.3563879196,13.331837897670178,12,48299.942213566625,604.7903258094001,0,Subprime
570126.0198547118,17.19551589714316,24,100551.42878785057,720.1688922825563,0,Prime
597837.4260295327,18.35785023645854,24,15000.0,561.5435719279501,1,High Risk
626944.293712354,11.251037242779741,48,88426.52075416964,632.2144404897833,0,Subprime
721939.9683912446,11.48923788861116,36,114538.67565613241,697.0463383303328,0,Prime
581963.7313857025,13.578874823283991,48,85386.30673588338,392.60968885683053,0,High Risk
451748.46907629154,14.92283800456759,36,64804.68659647751,670.1970692277174,0,Prime
634514.7402405463,12.426298958698847,24,42734.54114571883,673.9700857542248,0,Prime
879976.3869790431,18.056608036601432,12,112475.43906267523,559.1252062750178,1,High Risk
473473.2507234853,15.272200584555353,60,107822.65572926903,676.0688473399451,0,Prime
305094.1390658717,14.11834114472222,24,60639.14507326936,665.1958801004846,0,Subprime
721416.1338573946,9.692271428394417,12,61440.874591714164,652.7177424306913,0,Subprime
475923.76720928034,10.052552550717479,24,115603.0130067995,745.1547043009475,0,Low Risk
65466.090797192766,14.843027750845419,48,95948.39440365633,720.3127485213762,0,Prime
669484.3354300843,7.602213121535492,36,26402.46980867762,701.1986280570673,0,Prime
392934.36280921544,17.037912228932214,24,74128.92785891023,568.062277660571,0,High Risk
481893.34353916784,13.52553846688304,12,73023.3065666651,648.6126931853028,0,Subprime
566396.066113803,23.7292789087842,48,87429.03417888815,744.754779176472,0,Low Risk
538099.9359558133,20.923748751848333,60,80181.38047805916,632.8270542654966,1,Subprime
641890.3634278079,13.45565279225745,48,64618.665146833446,774.3409615530857,0,Low Risk
